,impedance_key,zCombo,transferFunc,transferFunc_latex,valid,fType,parameters,filterOrder,denom_order,numer_order
1518,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4 + 1/(C_4*s), R_5/(C_5*R_5*s + 1), R_6 + 1/(C_6*s))",(C_3*C_4*C_5*C_6*R_3*R_4*R_5*R_6*s**4 + s**3*(C_3*C_4*C_5*R_3*R_4*R_5 + C_3*C_4*C_6*R_3*R_4*R_6 + C_3*C_5*C_6*R_3*R_5*R_6 + C_4*C_5*C_6*R_4*R_5*R_6) + s**2*(C_3*C_4*R_3*R_4 + C_3*C_5*R_3*R_5 + C_3*C_6*R_3*R_6 + C_4*C_5*R_4*R_5 + C_4*C_6*R_4*R_6 + C_5*C_6*R_5*R_6) + s*(C_3*R_3 + C_4*R_4 + C_5*R_5 + C_6*R_6) + 1)/(s**4*(C_1*C_2*C_4*C_6*R_3*R_4*R_5 + C_1*C_3*C_4*C_6*R_3*R_4*R_5 - C_1*C_4*C_5*C_6*R_3*R_4*R_5 + C_2*C_3*C_4*C_6*R_3*R_4*R_5) + s**3*(C_1*C_2*C_6*R_3*R_5 + C_1*C_3*C_6*R_3*R_5 - C_1*C_4*C_6*R_3*R_4 + C_1*C_4*C_6*R_3*R_5 + C_1*C_4*C_6*R_4*R_5 - C_1*C_5*C_6*R_3*R_5 + C_2*C_3*C_6*R_3*R_5 + C_2*C_4*C_6*R_4*R_5) + s**2*(-C_1*C_6*R_3 + C_1*C_6*R_5 + C_2*C_6*R_5)),\frac{C_{3} C_{4} C_{5} C_{6} R_{3} R_{4} R_{5} R_{6} s^{4} + s^{3} \left(C_{3} C_{4} C_{5} R_{3} R_{4} R_{5} + C_{3} C_{4} C_{6} R_{3} R_{4} R_{6} + C_{3} C_{5} C_{6} R_{3} R_{5} R_{6} + C_{4} C_{5} C_{6} R_{4} R_{5} R_{6}\right) + s^{2} \left(C_{3} C_{4} R_{3} R_{4} + C_{3} C_{5} R_{3} R_{5} + C_{3} C_{6} R_{3} R_{6} + C_{4} C_{5} R_{4} R_{5} + C_{4} C_{6} R_{4} R_{6} + C_{5} C_{6} R_{5} R_{6}\right) + s \left(C_{3} R_{3} + C_{4} R_{4} + C_{5} R_{5} + C_{6} R_{6}\right) + 1}{s^{4} \left(C_{1} C_{2} C_{4} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{3} C_{4} C_{6} R_{3} R_{4} R_{5} - C_{1} C_{4} C_{5} C_{6} R_{3} R_{4} R_{5} + C_{2} C_{3} C_{4} C_{6} R_{3} R_{4} R_{5}\right) + s^{3} \left(C_{1} C_{2} C_{6} R_{3} R_{5} + C_{1} C_{3} C_{6} R_{3} R_{5} - C_{1} C_{4} C_{6} R_{3} R_{4} + C_{1} C_{4} C_{6} R_{3} R_{5} + C_{1} C_{4} C_{6} R_{4} R_{5} - C_{1} C_{5} C_{6} R_{3} R_{5} + C_{2} C_{3} C_{6} R_{3} R_{5} + C_{2} C_{4} C_{6} R_{4} R_{5}\right) + s^{2} \left(- C_{1} C_{6} R_{3} + C_{1} C_{6} R_{5} + C_{2} C_{6} R_{5}\right)},False,X-INVALID-ORDER,,BiQuad,4,4
1519,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4 + 1/(C_4*s), R_5/(C_5*R_5*s + 1), R_6/(C_6*R_6*s + 1))",(C_3*C_4*C_5*R_3*R_4*R_5*R_6*s**3 + R_6 + s**2*(C_3*C_4*R_3*R_4*R_6 + C_3*C_5*R_3*R_5*R_6 + C_4*C_5*R_4*R_5*R_6) + s*(C_3*R_3*R_6 + C_4*R_4*R_6 + C_5*R_5*R_6))/(s**4*(C_1*C_2*C_4*C_6*R_3*R_4*R_5*R_6 + C_1*C_3*C_4*C_6*R_3*R_4*R_5*R_6 - C_1*C_4*C_5*C_6*R_3*R_4*R_5*R_6 + C_2*C_3*C_4*C_6*R_3*R_4*R_5*R_6) + s**3*(C_1*C_2*C_4*R_3*R_4*R_5 + C_1*C_2*C_6*R_3*R_5*R_6 + C_1*C_3*C_4*R_3*R_4*R_5 + C_1*C_3*C_6*R_3*R_5*R_6 - C_1*C_4*C_5*R_3*R_4*R_5 - C_1*C_4*C_6*R_3*R_4*R_6 + C_1*C_4*C_6*R_3*R_5*R_6 + C_1*C_4*C_6*R_4*R_5*R_6 - C_1*C_5*C_6*R_3*R_5*R_6 + C_2*C_3*C_4*R_3*R_4*R_5 + C_2*C_3*C_6*R_3*R_5*R_6 + C_2*C_4*C_6*R_4*R_5*R_6) + s**2*(C_1*C_2*R_3*R_5 + C_1*C_3*R_3*R_5 - C_1*C_4*R_3*R_4 + C_1*C_4*R_3*R_5 + C_1*C_4*R_4*R_5 - C_1*C_5*R_3*R_5 - C_1*C_6*R_3*R_6 + C_1*C_6*R_5*R_6 + C_2*C_3*R_3*R_5 + C_2*C_4*R_4*R_5 + C_2*C_6*R_5*R_6) + s*(-C_1*R_3 + C_1*R_5 + C_2*R_5)),\frac{C_{3} C_{4} C_{5} R_{3} R_{4} R_{5} R_{6} s^{3} + R_{6} + s^{2} \left(C_{3} C_{4} R_{3} R_{4} R_{6} + C_{3} C_{5} R_{3} R_{5} R_{6} + C_{4} C_{5} R_{4} R_{5} R_{6}\right) + s \left(C_{3} R_{3} R_{6} + C_{4} R_{4} R_{6} + C_{5} R_{5} R_{6}\right)}{s^{4} \left(C_{1} C_{2} C_{4} C_{6} R_{3} R_{4} R_{5} R_{6} + C_{1} C_{3} C_{4} C_{6} R_{3} R_{4} R_{5} R_{6} - C_{1} C_{4} C_{5} C_{6} R_{3} R_{4} R_{5} R_{6} + C_{2} C_{3} C_{4} C_{6} R_{3} R_{4} R_{5} R_{6}\right) + s^{3} \left(C_{1} C_{2} C_{4} R_{3} R_{4} R_{5} + C_{1} C_{2} C_{6} R_{3} R_{5} R_{6} + C_{1} C_{3} C_{4} R_{3} R_{4} R_{5} + C_{1} C_{3} C_{6} R_{3} R_{5} R_{6} - C_{1} C_{4} C_{5} R_{3} R_{4} R_{5} - C_{1} C_{4} C_{6} R_{3} R_{4} R_{6} + C_{1} C_{4} C_{6} R_{3} R_{5} R_{6} + C_{1} C_{4} C_{6} R_{4} R_{5} R_{6} - C_{1} C_{5} C_{6} R_{3} R_{5} R_{6} + C_{2} C_{3} C_{4} R_{3} R_{4} R_{5} + C_{2} C_{3} C_{6} R_{3} R_{5} R_{6} + C_{2} C_{4} C_{6} R_{4} R_{5} R_{6}\right) + s^{2} \left(C_{1} C_{2} R_{3} R_{5} + C_{1} C_{3} R_{3} R_{5} - C_{1} C_{4} R_{3} R_{4} + C_{1} C_{4} R_{3} R_{5} + C_{1} C_{4} R_{4} R_{5} - C_{1} C_{5} R_{3} R_{5} - C_{1} C_{6} R_{3} R_{6} + C_{1} C_{6} R_{5} R_{6} + C_{2} C_{3} R_{3} R_{5} + C_{2} C_{4} R_{4} R_{5} + C_{2} C_{6} R_{5} R_{6}\right) + s \left(- C_{1} R_{3} + C_{1} R_{5} + C_{2} R_{5}\right)},False,X-INVALID-ORDER,,BiQuad,4,3
1520,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), R_5, R_6)",(C_3*R_3*R_4*R_6*s + R_4*R_6)/(s**2*(C_1*C_2*R_3*R_4*R_5 + C_1*C_3*R_3*R_4*R_5 + C_1*C_4*R_3*R_4*R_5 + C_2*C_3*R_3*R_4*R_5) + s*(-C_1*R_3*R_4 + C_1*R_3*R_5 + C_1*R_4*R_5 + C_2*R_4*R_5)),\frac{C_{3} R_{3} R_{4} R_{6} s + R_{4} R_{6}}{s^{2} \left(C_{1} C_{2} R_{3} R_{4} R_{5} + C_{1} C_{3} R_{3} R_{4} R_{5} + C_{1} C_{4} R_{3} R_{4} R_{5} + C_{2} C_{3} R_{3} R_{4} R_{5}\right) + s \left(- C_{1} R_{3} R_{4} + C_{1} R_{3} R_{5} + C_{1} R_{4} R_{5} + C_{2} R_{4} R_{5}\right)},False,X-INVALID-ORDER,,BiQuad,2,1
1521,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), R_5, 1/(C_6*s))",(C_3*R_3*R_4*s + R_4)/(s**3*(C_1*C_2*C_6*R_3*R_4*R_5 + C_1*C_3*C_6*R_3*R_4*R_5 + C_1*C_4*C_6*R_3*R_4*R_5 + C_2*C_3*C_6*R_3*R_4*R_5) + s**2*(-C_1*C_6*R_3*R_4 + C_1*C_6*R_3*R_5 + C_1*C_6*R_4*R_5 + C_2*C_6*R_4*R_5)),\frac{C_{3} R_{3} R_{4} s + R_{4}}{s^{3} \left(C_{1} C_{2} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{3} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{4} C_{6} R_{3} R_{4} R_{5} + C_{2} C_{3} C_{6} R_{3} R_{4} R_{5}\right) + s^{2} \left(- C_{1} C_{6} R_{3} R_{4} + C_{1} C_{6} R_{3} R_{5} + C_{1} C_{6} R_{4} R_{5} + C_{2} C_{6} R_{4} R_{5}\right)},False,X-INVALID-ORDER,,BiQuad,3,1
1522,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), R_5, R_6 + 1/(C_6*s))",(C_3*C_6*R_3*R_4*R_6*s**2 + R_4 + s*(C_3*R_3*R_4 + C_6*R_4*R_6))/(s**3*(C_1*C_2*C_6*R_3*R_4*R_5 + C_1*C_3*C_6*R_3*R_4*R_5 + C_1*C_4*C_6*R_3*R_4*R_5 + C_2*C_3*C_6*R_3*R_4*R_5) + s**2*(-C_1*C_6*R_3*R_4 + C_1*C_6*R_3*R_5 + C_1*C_6*R_4*R_5 + C_2*C_6*R_4*R_5)),\frac{C_{3} C_{6} R_{3} R_{4} R_{6} s^{2} + R_{4} + s \left(C_{3} R_{3} R_{4} + C_{6} R_{4} R_{6}\right)}{s^{3} \left(C_{1} C_{2} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{3} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{4} C_{6} R_{3} R_{4} R_{5} + C_{2} C_{3} C_{6} R_{3} R_{4} R_{5}\right) + s^{2} \left(- C_{1} C_{6} R_{3} R_{4} + C_{1} C_{6} R_{3} R_{5} + C_{1} C_{6} R_{4} R_{5} + C_{2} C_{6} R_{4} R_{5}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
1523,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), R_5, R_6/(C_6*R_6*s + 1))",(C_3*R_3*R_4*R_6*s + R_4*R_6)/(s**3*(C_1*C_2*C_6*R_3*R_4*R_5*R_6 + C_1*C_3*C_6*R_3*R_4*R_5*R_6 + C_1*C_4*C_6*R_3*R_4*R_5*R_6 + C_2*C_3*C_6*R_3*R_4*R_5*R_6) + s**2*(C_1*C_2*R_3*R_4*R_5 + C_1*C_3*R_3*R_4*R_5 + C_1*C_4*R_3*R_4*R_5 - C_1*C_6*R_3*R_4*R_6 + C_1*C_6*R_3*R_5*R_6 + C_1*C_6*R_4*R_5*R_6 + C_2*C_3*R_3*R_4*R_5 + C_2*C_6*R_4*R_5*R_6) + s*(-C_1*R_3*R_4 + C_1*R_3*R_5 + C_1*R_4*R_5 + C_2*R_4*R_5)),\frac{C_{3} R_{3} R_{4} R_{6} s + R_{4} R_{6}}{s^{3} \left(C_{1} C_{2} C_{6} R_{3} R_{4} R_{5} R_{6} + C_{1} C_{3} C_{6} R_{3} R_{4} R_{5} R_{6} + C_{1} C_{4} C_{6} R_{3} R_{4} R_{5} R_{6} + C_{2} C_{3} C_{6} R_{3} R_{4} R_{5} R_{6}\right) + s^{2} \left(C_{1} C_{2} R_{3} R_{4} R_{5} + C_{1} C_{3} R_{3} R_{4} R_{5} + C_{1} C_{4} R_{3} R_{4} R_{5} - C_{1} C_{6} R_{3} R_{4} R_{6} + C_{1} C_{6} R_{3} R_{5} R_{6} + C_{1} C_{6} R_{4} R_{5} R_{6} + C_{2} C_{3} R_{3} R_{4} R_{5} + C_{2} C_{6} R_{4} R_{5} R_{6}\right) + s \left(- C_{1} R_{3} R_{4} + C_{1} R_{3} R_{5} + C_{1} R_{4} R_{5} + C_{2} R_{4} R_{5}\right)},False,X-INVALID-ORDER,,BiQuad,3,1
1524,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), 1/(C_5*s), R_6)",(C_3*C_5*R_3*R_4*R_6*s + C_5*R_4*R_6)/(C_1*R_3 + C_1*R_4 + C_2*R_4 + s*(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_2*C_3*R_3*R_4)),\frac{C_{3} C_{5} R_{3} R_{4} R_{6} s + C_{5} R_{4} R_{6}}{C_{1} R_{3} + C_{1} R_{4} + C_{2} R_{4} + s \left(C_{1} C_{2} R_{3} R_{4} + C_{1} C_{3} R_{3} R_{4} + C_{1} C_{4} R_{3} R_{4} - C_{1} C_{5} R_{3} R_{4} + C_{2} C_{3} R_{3} R_{4}\right)},False,X-INVALID-ORDER,,BiQuad,1,1
1525,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), 1/(C_5*s), 1/(C_6*s))",(C_3*C_5*R_3*R_4*s + C_5*R_4)/(s**2*(C_1*C_2*C_6*R_3*R_4 + C_1*C_3*C_6*R_3*R_4 + C_1*C_4*C_6*R_3*R_4 - C_1*C_5*C_6*R_3*R_4 + C_2*C_3*C_6*R_3*R_4) + s*(C_1*C_6*R_3 + C_1*C_6*R_4 + C_2*C_6*R_4)),\frac{C_{3} C_{5} R_{3} R_{4} s + C_{5} R_{4}}{s^{2} \left(C_{1} C_{2} C_{6} R_{3} R_{4} + C_{1} C_{3} C_{6} R_{3} R_{4} + C_{1} C_{4} C_{6} R_{3} R_{4} - C_{1} C_{5} C_{6} R_{3} R_{4} + C_{2} C_{3} C_{6} R_{3} R_{4}\right) + s \left(C_{1} C_{6} R_{3} + C_{1} C_{6} R_{4} + C_{2} C_{6} R_{4}\right)},False,X-INVALID-ORDER,,BiQuad,2,1
1526,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), 1/(C_5*s), R_6 + 1/(C_6*s))",(C_3*C_5*C_6*R_3*R_4*R_6*s**2 + C_5*R_4 + s*(C_3*C_5*R_3*R_4 + C_5*C_6*R_4*R_6))/(s**2*(C_1*C_2*C_6*R_3*R_4 + C_1*C_3*C_6*R_3*R_4 + C_1*C_4*C_6*R_3*R_4 - C_1*C_5*C_6*R_3*R_4 + C_2*C_3*C_6*R_3*R_4) + s*(C_1*C_6*R_3 + C_1*C_6*R_4 + C_2*C_6*R_4)),\frac{C_{3} C_{5} C_{6} R_{3} R_{4} R_{6} s^{2} + C_{5} R_{4} + s \left(C_{3} C_{5} R_{3} R_{4} + C_{5} C_{6} R_{4} R_{6}\right)}{s^{2} \left(C_{1} C_{2} C_{6} R_{3} R_{4} + C_{1} C_{3} C_{6} R_{3} R_{4} + C_{1} C_{4} C_{6} R_{3} R_{4} - C_{1} C_{5} C_{6} R_{3} R_{4} + C_{2} C_{3} C_{6} R_{3} R_{4}\right) + s \left(C_{1} C_{6} R_{3} + C_{1} C_{6} R_{4} + C_{2} C_{6} R_{4}\right)},False,X-INVALID-ORDER,,BiQuad,2,2
1527,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), 1/(C_5*s), R_6/(C_6*R_6*s + 1))",(C_3*C_5*R_3*R_4*R_6*s + C_5*R_4*R_6)/(C_1*R_3 + C_1*R_4 + C_2*R_4 + s**2*(C_1*C_2*C_6*R_3*R_4*R_6 + C_1*C_3*C_6*R_3*R_4*R_6 + C_1*C_4*C_6*R_3*R_4*R_6 - C_1*C_5*C_6*R_3*R_4*R_6 + C_2*C_3*C_6*R_3*R_4*R_6) + s*(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_6*R_3*R_6 + C_1*C_6*R_4*R_6 + C_2*C_3*R_3*R_4 + C_2*C_6*R_4*R_6)),\frac{C_{3} C_{5} R_{3} R_{4} R_{6} s + C_{5} R_{4} R_{6}}{C_{1} R_{3} + C_{1} R_{4} + C_{2} R_{4} + s^{2} \left(C_{1} C_{2} C_{6} R_{3} R_{4} R_{6} + C_{1} C_{3} C_{6} R_{3} R_{4} R_{6} + C_{1} C_{4} C_{6} R_{3} R_{4} R_{6} - C_{1} C_{5} C_{6} R_{3} R_{4} R_{6} + C_{2} C_{3} C_{6} R_{3} R_{4} R_{6}\right) + s \left(C_{1} C_{2} R_{3} R_{4} + C_{1} C_{3} R_{3} R_{4} + C_{1} C_{4} R_{3} R_{4} - C_{1} C_{5} R_{3} R_{4} + C_{1} C_{6} R_{3} R_{6} + C_{1} C_{6} R_{4} R_{6} + C_{2} C_{3} R_{3} R_{4} + C_{2} C_{6} R_{4} R_{6}\right)},True,X-INVALID-NUMER,"{'Q': (C_1*C_2*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) + C_1*C_3*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) + C_1*C_4*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) - C_1*C_5*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) + C_2*C_3*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)))/(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_6*R_3*R_6 + C_1*C_6*R_4*R_6 + C_2*C_3*R_3*R_4 + C_2*C_6*R_4*R_6), 'wo': sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2*C_6*R_3*R_4*R_6 + C_1*C_3*C_6*R_3*R_4*R_6 + C_1*C_4*C_6*R_3*R_4*R_6 - C_1*C_5*C_6*R_3*R_4*R_6 + C_2*C_3*C_6*R_3*R_4*R_6)), 'bandwidth': sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_6*R_3*R_6 + C_1*C_6*R_4*R_6 + C_2*C_3*R_3*R_4 + C_2*C_6*R_4*R_6)*sqrt(1/(C_1*C_2*C_6*R_3*R_4*R_6 + C_1*C_3*C_6*R_3*R_4*R_6 + C_1*C_4*C_6*R_3*R_4*R_6 - C_1*C_5*C_6*R_3*R_4*R_6 + C_2*C_3*C_6*R_3*R_4*R_6))/(C_1*C_2*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) + C_1*C_3*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) + C_1*C_4*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) - C_1*C_5*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3)) + C_2*C_3*sqrt(C_6)*sqrt(R_3)*sqrt(R_4)*sqrt(R_6)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(1/(C_1*C_2 + C_1*C_3 + C_1*C_4 - C_1*C_5 + C_2*C_3))), 'K_LP': C_5*R_4*R_6/(C_1*R_3 + C_1*R_4 + C_2*R_4), 'K_HP': 0, 'K_BP': C_3*C_5*R_3*R_4*R_6/(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_6*R_3*R_6 + C_1*C_6*R_4*R_6 + C_2*C_3*R_3*R_4 + C_2*C_6*R_4*R_6), 'Qz': None, 'Wz': None}",BiQuad,2,1
1528,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), R_5 + 1/(C_5*s), R_6)",(C_3*C_5*R_3*R_4*R_6*s + C_5*R_4*R_6)/(C_1*R_3 + C_1*R_4 + C_2*R_4 + s**2*(C_1*C_2*C_5*R_3*R_4*R_5 + C_1*C_3*C_5*R_3*R_4*R_5 + C_1*C_4*C_5*R_3*R_4*R_5 + C_2*C_3*C_5*R_3*R_4*R_5) + s*(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_5*R_3*R_5 + C_1*C_5*R_4*R_5 + C_2*C_3*R_3*R_4 + C_2*C_5*R_4*R_5)),\frac{C_{3} C_{5} R_{3} R_{4} R_{6} s + C_{5} R_{4} R_{6}}{C_{1} R_{3} + C_{1} R_{4} + C_{2} R_{4} + s^{2} \left(C_{1} C_{2} C_{5} R_{3} R_{4} R_{5} + C_{1} C_{3} C_{5} R_{3} R_{4} R_{5} + C_{1} C_{4} C_{5} R_{3} R_{4} R_{5} + C_{2} C_{3} C_{5} R_{3} R_{4} R_{5}\right) + s \left(C_{1} C_{2} R_{3} R_{4} + C_{1} C_{3} R_{3} R_{4} + C_{1} C_{4} R_{3} R_{4} - C_{1} C_{5} R_{3} R_{4} + C_{1} C_{5} R_{3} R_{5} + C_{1} C_{5} R_{4} R_{5} + C_{2} C_{3} R_{3} R_{4} + C_{2} C_{5} R_{4} R_{5}\right)},True,X-INVALID-NUMER,"{'Q': sqrt(C_5)*sqrt(R_3)*sqrt(R_4)*sqrt(R_5)*sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)*sqrt(C_1*C_2 + C_1*C_3 + C_1*C_4 + C_2*C_3)/(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_5*R_3*R_5 + C_1*C_5*R_4*R_5 + C_2*C_3*R_3*R_4 + C_2*C_5*R_4*R_5), 'wo': sqrt(C_1*R_3 + C_1*R_4 + C_2*R_4)/sqrt(C_1*C_2*C_5*R_3*R_4*R_5 + C_1*C_3*C_5*R_3*R_4*R_5 + C_1*C_4*C_5*R_3*R_4*R_5 + C_2*C_3*C_5*R_3*R_4*R_5), 'bandwidth': (C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_5*R_3*R_5 + C_1*C_5*R_4*R_5 + C_2*C_3*R_3*R_4 + C_2*C_5*R_4*R_5)/(sqrt(C_5)*sqrt(R_3)*sqrt(R_4)*sqrt(R_5)*sqrt(C_1*C_2 + C_1*C_3 + C_1*C_4 + C_2*C_3)*sqrt(C_1*C_2*C_5*R_3*R_4*R_5 + C_1*C_3*C_5*R_3*R_4*R_5 + C_1*C_4*C_5*R_3*R_4*R_5 + C_2*C_3*C_5*R_3*R_4*R_5)), 'K_LP': C_5*R_4*R_6/(C_1*R_3 + C_1*R_4 + C_2*R_4), 'K_HP': 0, 'K_BP': C_3*C_5*R_3*R_4*R_6/(C_1*C_2*R_3*R_4 + C_1*C_3*R_3*R_4 + C_1*C_4*R_3*R_4 - C_1*C_5*R_3*R_4 + C_1*C_5*R_3*R_5 + C_1*C_5*R_4*R_5 + C_2*C_3*R_3*R_4 + C_2*C_5*R_4*R_5), 'Qz': None, 'Wz': None}",BiQuad,2,1
1529,Z1_Z2_Z3_Z4_Z5_Z6,"(1/(C_1*s), 1/(C_2*s), R_3/(C_3*R_3*s + 1), R_4/(C_4*R_4*s + 1), R_5 + 1/(C_5*s), 1/(C_6*s))",(C_3*C_5*R_3*R_4*s + C_5*R_4)/(s**3*(C_1*C_2*C_5*C_6*R_3*R_4*R_5 + C_1*C_3*C_5*C_6*R_3*R_4*R_5 + C_1*C_4*C_5*C_6*R_3*R_4*R_5 + C_2*C_3*C_5*C_6*R_3*R_4*R_5) + s**2*(C_1*C_2*C_6*R_3*R_4 + C_1*C_3*C_6*R_3*R_4 + C_1*C_4*C_6*R_3*R_4 - C_1*C_5*C_6*R_3*R_4 + C_1*C_5*C_6*R_3*R_5 + C_1*C_5*C_6*R_4*R_5 + C_2*C_3*C_6*R_3*R_4 + C_2*C_5*C_6*R_4*R_5) + s*(C_1*C_6*R_3 + C_1*C_6*R_4 + C_2*C_6*R_4)),\frac{C_{3} C_{5} R_{3} R_{4} s + C_{5} R_{4}}{s^{3} \left(C_{1} C_{2} C_{5} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{3} C_{5} C_{6} R_{3} R_{4} R_{5} + C_{1} C_{4} C_{5} C_{6} R_{3} R_{4} R_{5} + C_{2} C_{3} C_{5} C_{6} R_{3} R_{4} R_{5}\right) + s^{2} \left(C_{1} C_{2} C_{6} R_{3} R_{4} + C_{1} C_{3} C_{6} R_{3} R_{4} + C_{1} C_{4} C_{6} R_{3} R_{4} - C_{1} C_{5} C_{6} R_{3} R_{4} + C_{1} C_{5} C_{6} R_{3} R_{5} + C_{1} C_{5} C_{6} R_{4} R_{5} + C_{2} C_{3} C_{6} R_{3} R_{4} + C_{2} C_{5} C_{6} R_{4} R_{5}\right) + s \left(C_{1} C_{6} R_{3} + C_{1} C_{6} R_{4} + C_{2} C_{6} R_{4}\right)},False,X-INVALID-ORDER,,BiQuad,3,1
